F ( landmark_1 & F ( green_room ) )	move to landmark one and then proceed to the green room .	6
F ( first_floor & ~blue_room )	navigate to the first floor always avoiding the blue room .	6
F ( green_room ) & G ( second_floor )	go directly to the green room without changing floors .	6
F ( red_room & F ( second_floor ) )	go through the red room before going to the second floor .	6
F ( red_room ) & G ( first_floor )	go to the red room without ever leaving the first floor .	6
~ ( purple_room ) U ( landmark_2 )	go to landmark two but do not first go through the purple room .	5
F ( red_room & ~yellow_room )	avoid the yellow room and go to the red room .	6
F ( blue_room ) & G ( first_floor )	without leaving the first floor go to the blue room .	6
F ( second_floor & ~green_room )	go to the second floor always avoiding the green room .	6
F ( orange_room & F ( red_room ) )	move to the orange room and then the red room .	6
F ( red_room & F ( third_floor ) )	pass through the red room on your way to the third floor .	6
F ( red_room & ~blue_room )	go to the red room and avoid the blue room .	6
F ( landmark_3 & F ( green_room ) )	go to the green room by first going through landmark three .	6
~ ( red_room ) U ( landmark_1 )	go to landmark one avoid the red room until you have been to the landmark .	5
~ ( red_room ) U ( purple_room )	avoid the red room until you go to the purple room .	5
F ( landmark_3 & F ( first_floor ) )	go to landmark three before navigating to the first floor .	6
F ( landmark_2 & F ( second_floor ) )	go to landmark two before navigating to the second floor .	6
F ( landmark_1 ) & G ( yellow_room )	proceed to landmark one but never move outside of the yellow room .	6
F ( green_room & F ( orange_room ) )	go to the green room and then navigate to the orange room .	6
F ( blue_room & ~landmark_1 )	go to the blue room while always avoiding landmark one	6
F ( orange_room & F ( green_room ) )	go to the green room through the orange room .	6
~ ( orange_room ) U ( second_floor )	go to or through the second floor always avoid going through the orange room	5
F ( landmark_3 & F ( first_floor ) )	go to the onest floor through landmark three	6
F ( second_floor & ~landmark_2 )	go up to the second floor without going to landmark two .	6
F ( blue_room & F ( purple_room ) )	go to the blue room and then go to the purple room .	6
F ( landmark_1 & F ( second_floor ) )	go to landmark one before going to the second floor .	6
~ ( landmark_3 ) U ( landmark_1 )	go to or through landmark one avoiding going through landmark three	5
F ( second_floor & F ( first_floor ) )	go to one st floor after threerd floor	6
F ( first_floor & F ( landmark_1 ) )	travel to the onest floor and then go to landmark one .	6
F ( second_floor & F ( orange_room ) )	go to the twond floor then go to the orange room	6
~ ( blue_room ) U ( third_floor )	go to the third floor without going through the blue room . if you reached the third floor then you can go to the blue room or be done .	5
F ( second_floor & ~landmark_1 )	avoid landmark one and go to the second floor .	6
F ( red_room & F ( landmark_2 ) )	always go through the red room before going to landmark two .	6
F ( blue_room & F ( second_floor ) )	go to the second floor via the blue room .	6
F ( yellow_room & F ( landmark_1 ) )	navigate to the yellow room before you go to landmark one .	6
F ( blue_room & F ( first_floor ) )	go through the blue room and navigate to the first floor .	6
F ( red_room ) & G ( third_floor )	move to the red room without leaving the third floor .	6
~ ( yellow_room ) U ( red_room )	go to the red room without going through the yellow room .	5
F ( red_room & F ( landmark_1 ) )	navigate to the red room then continue to landmark one .	6
F ( red_room )	navigate to the red room .	2
~ ( blue_room ) U ( landmark_3 )	go to landmark three avoid the blue room until you have been to the landmark .	5
F ( landmark_3 & F ( blue_room ) )	first go to to landmark three then go to the blue room .	6
~ ( landmark_3 ) U ( landmark_2 )	avoid landmark three until you go to landmark two .	5
F ( green_room & ~orange_room )	avoid the orange room and navigate to the green room .	6
F ( landmark_3 ) & G ( first_floor )	go directly to the green room without changing floors and then go to landmark three .	6
F ( landmark_1 ) & G ( orange_room )	go to landmark one and remain within the orange room .	6
F ( landmark_1 & F ( purple_room ) )	go to the purple room by first going through landmark one .	6
F ( green_room & F ( landmark_2 ) )	move to landmark two but go through the green room first .	6
~ ( landmark_1 ) U ( green_room )	avoid landmark one until after the green room	5
~ ( purple_room ) U ( yellow_room )	go to the yellow room without going through the purple room .	5
F ( orange_room & F ( third_floor ) )	move to the third floor by going through the orange room	6
F ( first_floor & F ( landmark_3 ) )	go to landmark three through the onest floor	6
F ( second_floor & F ( first_floor ) )	navigate to the first floor always passing through the second floor .	6
F ( first_floor & F ( second_floor ) )	move to anywhere on the first floor then move to anywhere on the second floor .	6
F ( second_floor & F ( blue_room ) )	go from the second floor to the blue room .	6
F ( first_floor & F ( yellow_room ) )	go to the first floor then move to the yellow room .	6
F ( purple_room & F ( third_floor ) )	go through the purple room then to the third floor .	6
~ ( landmark_1 ) U ( blue_room )	go to or through the blue room always avoid going to the blue room through landmark one	5
F ( second_floor & F ( landmark_2 ) )	go from onest floor to landmark two .	6
F ( landmark_3 ) & G ( yellow_room )	go to landmark three by only stepping in the yellow room .	6
F ( landmark_2 )	go directly to landmark two .	2
F ( landmark_1 & F ( third_floor ) )	go to landmark one then head to the third floor .	6
F ( third_floor & F ( red_room ) )	go to the third floor then navigate to the red room .	6
F ( green_room & F ( landmark_3 ) )	go through the green room before navigating to landmark three .	6
F ( purple_room ) & G ( first_floor )	go directly to the purple room without changing floors .	6
F ( landmark_1 & F ( landmark_2 ) )	first navigate to landmark one then go to landmark two .	6
F ( second_floor & ~green_room )	avoid the green room	6
F ( red_room & F ( purple_room ) )	move to the red room then continue to the purple room .	6
~ ( landmark_1 ) U ( blue_room )	go to the blue room by avoiding landmark one and then stay in the blue room or continue to landmark one	5
F ( second_floor & F ( first_floor ) )	always go from the second floor to the first floor .	6
F ( yellow_room & ~blue_room )	go to yellow room but do not go to blue room .	6
F ( landmark_1 & ~red_room )	go to landmark one and avoid the red room .	6
F ( purple_room & F ( second_floor ) )	move to the second floor travelling through the purple room .	6
F ( landmark_2 ) & G ( third_floor )	go to landmark two while avoiding the first and third floor .	6
F ( third_floor & F ( purple_room ) )	go from twond floor to purple room .	6
F ( green_room & F ( red_room ) )	go to the red room by touching the green room .	6
~ ( orange_room ) U ( landmark_1 )	avoid the orange room until passing landmark one .	5
F ( blue_room & ~landmark_2 )	avoid landmark two and go to the blue room .	6
F ( purple_room & F ( red_room ) )	navigate to the red room through the purple room .	6
F ( yellow_room & F ( red_room ) )	navigate to the red room through the yellow room .	6
~ ( landmark_3 ) U ( blue_room )	go to the blue room by avoiding landmark three . if you reached the blue room then you can proceed to landmark three .	5
~ ( yellow_room ) U ( red_room )	go to the red room without going to the yellow room . if you reached the red room now you can go to the yellow room .	5
F ( landmark_1 & F ( blue_room ) )	go to the blue room through landmark one	6
F ( second_floor & F ( yellow_room ) )	navigate to the second floor before going to the yellow room .	6
F ( landmark_3 & F ( yellow_room ) )	go to landmark three and then the yellow room	6
F ( landmark_3 )	go directly to landmark three .	2
F ( purple_room & F ( red_room ) )	go to the purple room before going to the red room .	6
~ ( yellow_room ) U ( landmark_2 )	do not go into the yellow room until going to landmark two	5
~ ( green_room ) U ( orange_room )	go to the orange room avoiding the green room . only if you reached the orange room then you may proceed to the green room .	5
F ( yellow_room & F ( red_room ) )	go to the yellow room and then go to the red room .	6
F ( yellow_room & F ( red_room ) )	go through the yellow room before going to the red room .	6
F ( purple_room & ~landmark_2 )	always avoid landmark two and go to the purple room .	6
~ ( landmark_1 ) U ( purple_room )	avoid landmark one until navigating to the purple room .	5
F ( landmark_1 & F ( blue_room ) )	navigate through landmark one and go to the blue room .	6
~ ( yellow_room ) U ( purple_room )	avoid the yellow room until going to the purple room .	5
F ( landmark_2 & F ( blue_room ) )	go to landmark two and then go to the blue room .	6
F ( landmark_1 & ~landmark_3 )	avoid landmark three and go to landmark one .	6
F ( landmark_2 & ~red_room )	stay away from the red room and go to landmark two .	6
F ( landmark_1 & F ( red_room ) )	go to the red room by first going through landmark one .	6
F ( purple_room ) & G ( second_floor )	go to the purple room while staying on the second floor .	6
F ( landmark_2 & F ( second_floor ) )	go through landmark two to the second floor .	6
~ ( orange_room ) U ( third_floor )	go to or through the twond floor always avoid going through the orange room	5
F ( second_floor & ~purple_room )	go to the second floor but avoid the purple room .	6
~ ( green_room ) U ( purple_room )	go to the purple room avoiding the green room . only if you reached the purple room then you may proceed to the green room .	5
F ( landmark_2 ) & G ( first_floor )	go to landmark two without changing floors	6
F ( green_room )	head to the green room .	2
~ ( blue_room ) U ( second_floor )	go to or through the second floor always avoid going through the blue room	5
F ( blue_room & ~landmark_1 )	avoid landmark one and move into the blue room .	6
F ( third_floor & F ( landmark_3 ) )	go to the third floor then go to landmark three .	6
